counterparty 1 (reporting counterparty),counterparty 2,report submitting entity,uti,trade or allege,direction,direction of leg 1,direction of leg 2,report tracking number,isin,unique product identifier (upi),product classification,contract type,asset class,underlying identification type,underlying identification,confirmation timestamp,confirmed,clearing obligation,cleared,clearing timestamp,central counterparty,master agreement type,master agreement version,intragroup,ptrr,type of ptrr technique,ptrr service provider,venue of execution,execution timestamp,effective date,expiration date,early termination date,final contractual settlement date,delivery type,price,price currency,notional amount of leg 1,notional currency 1,effective date of the notional amount of leg 1,end date of the notional amount of leg 1,notional amount in effect on associated effective date of leg 1,total notional quantity of leg 1,effective date of the notional quantity of leg 1,end date of the notional quantity of leg 1,notional quantity in effect on associated effective date of leg 1,notional amount of leg 2,notional currency 2,effective date of the notional amount of leg 2,end date of the notional amount of leg 2,notional amount in effect on associated effective date of leg 2,total notional quantity of leg 2,effective date of the notional quantity of leg 2,end date of the notional quantity of leg 2,notional quantity in effect on associated effective date of leg 2,fixed rate of leg 1 or coupon,fixed rate or coupon day count convention leg 1,fixed rate or coupon payment frequency period leg 1,fixed rate or coupon payment frequency period multiplier leg 1,identifier of the floating rate of leg 1,indicator of the floating rate of leg 1,floating rate day count convention of leg 1,floating rate payment frequency period of leg 1,floating rate payment frequency period multiplier of leg 1,floating rate reference period of leg 1 – time period,floating rate reference period of leg 1 – multiplier,floating rate reset frequency period of leg 1,floating rate reset frequency multiplier of leg 1,fixed rate of leg 2,fixed rate day count convention leg 2,fixed rate payment frequency period leg 2,fixed rate payment frequency period multiplier leg 2,identifier of the floating rate of leg 2,indicator of the floating rate of leg 2,floating rate day count convention of leg 2,floating rate payment frequency period of leg 2,floating rate payment frequency period multiplier of leg 2,floating rate reference period of leg 2 – time period,floating rate reference period of leg 2 – multiplier,floating rate reset frequency period of leg 2,floating rate reset frequency multiplier of leg 2,option type,option style,maturity date of the underlying,seniority,reference entity,index factor,tranche,level
X3CZP3CK64YBHON1LE12,549300NQ588N7RWKBP98,X3CZP3CK64YBHON1LE12,X3CZP3CK64YBHON1LE12FX120L240612A1258A,Allege,,MAKE,,,,,JFTXFC,FORW,CURR,,,2024-06-12T15:57:50Z,YCNF,UKWN,N,,,ISDA,1992.0,False,False,,,NWNV,2024-06-12T07:28:31Z,2024-06-12,2024-08-20,,2024-08-22,CASH,,,16000000000.0,KRW,,,,,,,,11656709.89,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,549300NQ588N7RWKBP98,X3CZP3CK64YBHON1LE12,254900QBKK4WBSO3GE51BBG0000000000B648819E3E0340048,Trade,,TAKE_Trade,MAKE_Trade,RTNNotProvided,EZG09X9MQMN3,,JFTXFP,FORW,CURR,,,2023-06-13T08:13:14Z,ECNF,UKWN,,,,ISDA,1992.0,False,,,,BTFE,2023-06-13T08:08:57Z,2023-06-13,2024-06-13,,2024-06-13,PHYS,,,57048645.38,EUR,,,,,,,,50000000.0,GBP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,549300NQ588N7RWKBP98,X3CZP3CK64YBHON1LE12,254900QBKK4WBSO3GE51BBG0000000000B648819E3E0340048,Allege,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X3CZP3CK64YBHON1LE12,549300NQ588N7RWKBP98,X3CZP3CK64YBHON1LE12,254900QBKK4WBSO3GE51BBG0000000000B65CCAA3ED90C0038,Trade,,MAKE_Trade,TAKE_Trade,RTNNotProvided,EZ2Y9GVFVD05,,JFTXFP,FORW,CURR,,,2024-02-15T10:11:08Z,ECNF,UKWN,N,,,ISDA,1992.0,False,False,,,BTFE,2024-02-15T10:06:20Z,2024-02-15,2024-10-21,,2024-10-21,PHYS,,,13299522.99,EUR,,,,,,,,150000000.0,SEK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,549300NQ588N7RWKBP98,X3CZP3CK64YBHON1LE12,254900QBKK4WBSO3GE51BBG0000000000B65CCAA3ED90C0038,Allege,,MAKE,,RTNNotProvided,,,JFTXFP,FORW,CURR,,,2024-02-15T10:11:08Z,ECNF,UKWN,N,,,ISDA,1992.0,False,False,,,BTFE,2024-02-15T10:06:20Z,2024-02-15,2024-10-21,,2024-10-21,PHYS,,,13299522.99,EUR,,,,,,,,150000000.0,SEK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,549300NQ588N7RWKBP98,X3CZP3CK64YBHON1LE12,254900QBKK4WBSO3GE51BBG0000000000B6647079FE0340039,Trade,,MAKE_Trade,TAKE_Trade,BBG0000000000B6647079FE0340039,EZBFK5WWLNF0,,JFTXFP,FORW,CURR,,,2024-05-17T12:29:38Z,ECNF,UKWN,,,,ISDA,1992.0,False,,,,BTFE,2024-05-17T12:25:45Z,2024-05-17,2024-06-04,,2024-06-04,PHYS,,,10500500.52,EUR,,,,,,,,9000000.0,GBP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,549300NQ588N7RWKBP98,X3CZP3CK64YBHON1LE12,254900QBKK4WBSO3GE51BBG0000000000B6647079FE0340039,Allege,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X3CZP3CK64YBHON1LE12,549300NQ588N7RWKBP98,X3CZP3CK64YBHON1LE12,X3CZP3CK64YBHON1LE12FX120L240612A57F29,Trade,,MAKE_Trade,TAKE_Trade,,,QZ0VBQWGZNGD,JFTXFC,FORW,CURR,,,2024-06-14T14:31:16Z,YCNF,UKWN,N,,,ISDA,1992.0,False,False,,,NWNV,2024-06-12T16:00:23Z,2024-06-12,2024-08-26,,2024-08-28,CASH,,,504340.56,EUR,,,,,,,,8966000000.0,IDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,549300NQ588N7RWKBP98,X3CZP3CK64YBHON1LE12,X3CZP3CK64YBHON1LE12FX120L240612A57F29,Allege,,MAKE,,,,QZ0VBQWGZNGD,JFTXFC,FORW,CURR,,,2024-06-14T14:31:16Z,YCNF,UKWN,N,,,ISDA,1992.0,False,False,,,NWNV,2024-06-12T16:00:23Z,2024-06-12,2024-08-26,,2024-08-28,CASH,,,504340.56,EUR,,,,,,,,8966000000.0,IDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,549300NQ588N7RWKBP98,X3CZP3CK64YBHON1LE12,254900QBKK4WBSO3GE51BBG0000000000B665EDC1EE0300058,Trade,,MAKE_Trade,TAKE_Trade,BBG0000000000B665EDC1EE0300058,EZRDQCPLD5D6,,JFTXFP,FORW,CURR,,,2024-06-05T13:00:39Z,ECNF,UKWN,,,,ISDA,1992.0,False,,,,BTFE,2024-06-05T12:55:24Z,2024-06-05,2024-06-14,,2024-06-14,PHYS,,,82271540.75,EUR,,,,,,,,70000000.0,GBP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,549300NQ588N7RWKBP98,X3CZP3CK64YBHON1LE12,254900QBKK4WBSO3GE51BBG0000000000B665EDC1EE0300058,Allege,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X3CZP3CK64YBHON1LE12,549300NQ588N7RWKBP98,X3CZP3CK64YBHON1LE12,254900QBKK4WBSO3GE51BBG0000000000B666C3085E034005D,Trade,,TAKE_Trade,MAKE_Trade,BBG0000000000B666C3085E034005D,EZ8JHYNMRNT9,,JFTXFP,FORW,CURR,,,2024-06-14T13:03:12Z,ECNF,UKWN,,,,ISDA,1992.0,False,,,,BTFE,2024-06-14T12:58:43Z,2024-06-14,2024-06-21,,2024-06-21,PHYS,,,2000000.0,AUD,,,,,,,,1236411.83,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,549300NQ588N7RWKBP98,X3CZP3CK64YBHON1LE12,254900QBKK4WBSO3GE51BBG0000000000B666C3085E034005D,Allege,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X3CZP3CK64YBHON1LE12,549300NQ588N7RWKBP98,X3CZP3CK64YBHON1LE12,254900QBKK4WBSO3GE51BBG0000000000B65FAD9B8E0500043,Trade,,MAKE_Trade,TAKE_Trade,RTNNotProvided,EZQJTSNH19D1,,JFTXFP,FORW,CURR,,,2024-03-21T08:14:31Z,ECNF,UKWN,N,,,ISDA,1992.0,False,False,,,BTFE,2024-03-21T08:09:10Z,2024-03-21,2024-07-25,,2024-07-25,PHYS,,,26467043.99,EUR,,,,,,,,300000000.0,SEK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,549300NQ588N7RWKBP98,X3CZP3CK64YBHON1LE12,254900QBKK4WBSO3GE51BBG0000000000B65FAD9B8E0500043,Allege,,MAKE,,RTNNotProvided,,,JFTXFP,FORW,CURR,,,2024-03-21T08:14:31Z,ECNF,UKWN,N,,,ISDA,1992.0,False,False,,,BTFE,2024-03-21T08:09:10Z,2024-03-21,2024-07-25,,2024-07-25,PHYS,,,26467043.99,EUR,,,,,,,,300000000.0,SEK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,549300NQ588N7RWKBP98,X3CZP3CK64YBHON1LE12,254900QBKK4WBSO3GE51BBG0000000000B66599DCDB23C0047,Trade,,,,,EZQ4F0MQDFW4,,JFTXFP,FORW,,,,2024-05-31T12:32:36Z,ECNF,,,,,,,,,,,,,,,,,,,,18000000.0,CHF,,,,,,,,18326672.95,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X3CZP3CK64YBHON1LE12,549300NQ588N7RWKBP98,X3CZP3CK64YBHON1LE12,254900QBKK4WBSO3GE51BBG0000000000B66599DCDB23C0047,Allege,,,,,EZ53W9MS6V61,,SFXXXP,SWAP,,,,,,,,,,,,,,,,,,,,,,,,,18326672.95,EUR,,,,,,,,18000000.0,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X3CZP3CK64YBHON1LE12,549300NQ588N7RWKBP98,X3CZP3CK64YBHON1LE12,254900QBKK4WBSO3GE51BBG0000000000B65CCAA3ED90C003C,Trade,,MAKE_Trade,TAKE_Trade,RTNNotProvided,EZ2Y9GVFVD05,,JFTXFP,FORW,CURR,,,2024-02-15T10:10:01Z,ECNF,UKWN,N,,,ISDA,1992.0,False,False,,,BTFE,2024-02-15T10:04:41Z,2024-02-15,2024-10-21,,2024-10-21,PHYS,,,8866060.95,EUR,,,,,,,,100000000.0,SEK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,549300NQ588N7RWKBP98,X3CZP3CK64YBHON1LE12,254900QBKK4WBSO3GE51BBG0000000000B65CCAA3ED90C003C,Allege,,MAKE,,RTNNotProvided,,,JFTXFP,FORW,CURR,,,2024-02-15T10:10:01Z,ECNF,UKWN,N,,,ISDA,1992.0,False,False,,,BTFE,2024-02-15T10:04:41Z,2024-02-15,2024-10-21,,2024-10-21,PHYS,,,8866060.95,EUR,,,,,,,,100000000.0,SEK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,549300NQ588N7RWKBP98,X3CZP3CK64YBHON1LE12,254900QBKK4WBSO3GE51BBG0000000000B666C3A71E0340087,Trade,,TAKE_Trade,MAKE_Trade,BBG0000000000B666C3A71E0340087,EZMS3ST03037,,JFTXFP,FORW,CURR,,,2024-06-14T13:07:14Z,ECNF,UKWN,N,,,ISDA,1992.0,False,False,,,BTFE,2024-06-14T13:01:13Z,2024-06-14,2024-06-24,,2024-06-24,PHYS,,,10000000.0,CAD,,,,,,,,6793958.27,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,549300NQ588N7RWKBP98,X3CZP3CK64YBHON1LE12,254900QBKK4WBSO3GE51BBG0000000000B666C3A71E0340087,Allege,,TAKE,,BBG0000000000B666C3A71E0340087,,,JFTXFP,FORW,CURR,,,2024-06-14T13:07:14Z,ECNF,UKWN,N,,,ISDA,1992.0,False,False,,,BTFE,2024-06-14T13:01:13Z,2024-06-14,2024-06-24,,2024-06-24,PHYS,,,10000000.0,CAD,,,,,,,,6793958.27,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,549300NQ588N7RWKBP98,X3CZP3CK64YBHON1LE12,X3CZP3CK64YBHON1LE12FX120L240603A2801F,Trade,,TAKE_Trade,MAKE_Trade,,EZGRMFV8VFM4,,JFTXFC,FORW,CURR,,,2024-06-04T15:42:53Z,YCNF,UKWN,N,,,ISDA,1992.0,False,False,,,NWNV,2024-06-03T10:11:47Z,2024-06-03,2024-09-11,,2024-09-13,CASH,,,87940000000.0,IDR,,,,,,,,5405538.31,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,549300NQ588N7RWKBP98,X3CZP3CK64YBHON1LE12,X3CZP3CK64YBHON1LE12FX120L240603A2801F,Allege,,TAKE,,,,,JFTXFC,FORW,CURR,,,2024-06-04T15:42:53Z,YCNF,UKWN,N,,,ISDA,1992.0,False,False,,,NWNV,2024-06-03T10:11:47Z,2024-06-03,2024-09-11,,2024-09-13,CASH,,,87940000000.0,IDR,,,,,,,,5405538.31,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,549300NQ588N7RWKBP98,X3CZP3CK64YBHON1LE12,254900QBKK4WBSO3GE51BBG0000000000B666AC95D57F00009,Trade,,TAKE_Trade,MAKE_Trade,BBG0000000000B666AC95D57F00009,EZ1WDBBC2066,,JFTXFP,FORW,CURR,,,2024-06-14T13:11:07Z,ECNF,UKWN,N,,,ISDA,1992.0,False,False,,,BTFE,2024-06-14T13:07:06Z,2024-06-14,2024-07-02,,2024-07-02,PHYS,,,10000000.0,DKK,,,,,,,,1340632.27,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,549300NQ588N7RWKBP98,X3CZP3CK64YBHON1LE12,254900QBKK4WBSO3GE51BBG0000000000B666AC95D57F00009,Allege,,TAKE,,BBG0000000000B666AC95D57F00009,,,JFTXFP,FORW,CURR,,,2024-06-14T13:11:07Z,ECNF,UKWN,N,,,ISDA,1992.0,False,False,,,BTFE,2024-06-14T13:07:06Z,2024-06-14,2024-07-02,,2024-07-02,PHYS,,,10000000.0,DKK,,,,,,,,1340632.27,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,549300NQ588N7RWKBP98,X3CZP3CK64YBHON1LE12,254900QBKK4WBSO3GE51BBG0000000000B664AEFAFE030003C,Trade,,TAKE_Trade,MAKE_Trade,BBG0000000000B664AEFAFE030003C,EZJYSKSHCQ19,,JFTXFP,FORW,CURR,,,2024-05-21T07:19:24Z,ECNF,UKWN,,,,ISDA,1992.0,False,,,,BTFE,2024-05-21T07:14:25Z,2024-05-21,2024-06-06,,2024-06-06,PHYS,,,31000000.0,AUD,,,,,,,,19017016.55,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,549300NQ588N7RWKBP98,X3CZP3CK64YBHON1LE12,254900QBKK4WBSO3GE51BBG0000000000B664AEFAFE030003C,Allege,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X3CZP3CK64YBHON1LE12,549300NQ588N7RWKBP98,X3CZP3CK64YBHON1LE12,254900QBKK4WBSO3GE51BBG0000000000B664AEE47E0300049,Trade,,,,,EZNCC74F48P8,,JFTXFP,FORW,,,,,NCNF,,,,,,,,,,,,,,,,,,,,15500000.0,CHF,,,,,,,,15685036.37,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X3CZP3CK64YBHON1LE12,549300NQ588N7RWKBP98,X3CZP3CK64YBHON1LE12,254900QBKK4WBSO3GE51BBG0000000000B664AEE47E0300049,Allege,,,,,EZWH120NLRJ3,,SFXXXP,SWAP,,,,,,,,,,,,,,,,,,,,,,,,,15685036.37,EUR,,,,,,,,15500000.0,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X3CZP3CK64YBHON1LE12,549300NQ588N7RWKBP98,X3CZP3CK64YBHON1LE12,254900QBKK4WBSO3GE51BBG0000000000B6661B5B3E030002D,Trade,,,,,EZCM07K6XQN7,,JFTXFP,FORW,,,,2024-06-07T13:12:46Z,ECNF,,,,,,,,,,,,,,,,,,,,2500000.0,CAD,,,,,,,,1681808.55,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X3CZP3CK64YBHON1LE12,549300NQ588N7RWKBP98,X3CZP3CK64YBHON1LE12,254900QBKK4WBSO3GE51BBG0000000000B6661B5B3E030002D,Allege,,,,,EZJFP8P7HQN1,,SFXXXP,SWAP,,,,,,,,,,,,,,,,,,,,,,,,,1681808.55,EUR,,,,,,,,2500000.0,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X3CZP3CK64YBHON1LE12,549300NQ588N7RWKBP98,X3CZP3CK64YBHON1LE12,254900QBKK4WBSO3GE51BBG0000000000B66602E82E0500005,Trade,,,,,EZHDRBMXBMN2,,JFTXFP,FORW,,,,2024-06-06T13:10:21Z,ECNF,,,,,,,,,,,,,,,,,,,,1300844.48,EUR,,,,,,,,15000000.0,NOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X3CZP3CK64YBHON1LE12,549300NQ588N7RWKBP98,X3CZP3CK64YBHON1LE12,254900QBKK4WBSO3GE51BBG0000000000B66602E82E0500005,Allege,,,,,EZ2ZC86QGWR6,,SFXXXP,SWAP,,,,,,,,,,,,,,,,,,,,,,,,,15000000.0,NOK,,,,,,,,1300844.48,NOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X3CZP3CK64YBHON1LE12,549300NQ588N7RWKBP98,X3CZP3CK64YBHON1LE12,254900QBKK4WBSO3GE51BBG0000000000B66682A97E0340084,Trade,,TAKE_Trade,MAKE_Trade,BBG0000000000B66682A97E0340084,EZ5RRM3KFY24,,JFTXFP,FORW,CURR,,,2024-06-11T12:55:24Z,ECNF,UKWN,,,,ISDA,1992.0,False,,,,BTFE,2024-06-11T12:51:25Z,2024-06-11,2024-06-17,,2024-06-17,PHYS,,,10000000.0,CAD,,,,,,,,6764773.93,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,549300NQ588N7RWKBP98,X3CZP3CK64YBHON1LE12,254900QBKK4WBSO3GE51BBG0000000000B66682A97E0340084,Allege,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X3CZP3CK64YBHON1LE12,549300NQ588N7RWKBP98,X3CZP3CK64YBHON1LE12,254900QBKK4WBSO3GE51BBG0000000000B6656EBAFE034005F,Trade,,MAKE_Trade,TAKE_Trade,BBG0000000000B6656EBAFE034005F,EZRJ92BHT9Y5,,JFTXFP,FORW,CURR,,,2024-05-29T12:39:37Z,ECNF,UKWN,,,,ISDA,1992.0,False,,,,BTFE,2024-05-29T12:35:11Z,2024-05-29,2024-06-04,,2024-06-04,PHYS,,,20000000.0,AUD,,,,,,,,12228279.98,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,549300NQ588N7RWKBP98,X3CZP3CK64YBHON1LE12,254900QBKK4WBSO3GE51BBG0000000000B6656EBAFE034005F,Allege,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X3CZP3CK64YBHON1LE12,959800LQ598A5RQASA61,X3CZP3CK64YBHON1LE12,254900QBKK4WBSO3GE51BBG0000000000B66570963D90C0043,Trade,,MAKE_Trade,TAKE_Trade,BBG0000000000B66570963D90C0043,EZCJ8LZW2R86,,JFTXFP,FORW,CURR,,,2024-05-29T14:22:43Z,ECNF,UKWN,N,,,ISDA,1992.0,False,False,,,BTFE,2024-05-29T13:52:03Z,2024-05-29,2024-11-25,,2024-11-25,PHYS,,,218945.0,EUR,,,,,,,,239321.33,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,959800LQ598A5RQASA61,X3CZP3CK64YBHON1LE12,254900QBKK4WBSO3GE51BBG0000000000B66570963D90C0043,Allege,,MAKE,,BBG0000000000B66570963D90C0043,,,JFTXFP,FORW,CURR,,,2024-05-29T14:22:43Z,ECNF,UKWN,N,,,ISDA,1992.0,False,False,,,BTFE,2024-05-29T13:52:03Z,2024-05-29,2024-11-25,,2024-11-25,PHYS,,,218945.0,EUR,,,,,,,,239321.33,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,959800LQ598A5RQASA61,X3CZP3CK64YBHON1LE12,254900QBKK4WBSO3GE51BBG0000000000B666AC3D2D90C0074,Trade,,MAKE_Trade,TAKE_Trade,BBG0000000000B666AC3D2D90C0074,EZK4K7FTSWZ9,,JFTXFP,FORW,CURR,,,2024-06-13T11:52:04Z,ECNF,UKWN,,,,ISDA,1992.0,False,,,,BTFE,2024-06-13T11:23:51Z,2024-06-13,2024-06-20,,2024-06-20,PHYS,,,7102407.24,EUR,,,,,,,,6000000.0,GBP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,959800LQ598A5RQASA61,X3CZP3CK64YBHON1LE12,254900QBKK4WBSO3GE51BBG0000000000B666AC3D2D90C0074,Allege,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X3CZP3CK64YBHON1LE12,959800LQ598A5RQASA61,X3CZP3CK64YBHON1LE12,254900QBKK4WBSO3GE51BBG0000000000B664AE636E0300046,Trade,,,,,,,JFTXFP,FORW,,,,,NCNF,UKWN,,,,,1992.0,,,,,,,2024-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X3CZP3CK64YBHON1LE12,959800LQ598A5RQASA61,X3CZP3CK64YBHON1LE12,254900QBKK4WBSO3GE51BBG0000000000B664AE636E0300046,Allege,,,,,,,SFAXXP,SWAP,,,,2024-05-20T14:01:33Z,ECNF,FLSE,,,,,2016.0,,,,,,,2024-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X3CZP3CK64YBHON1LE12,959800LQ598A5RQASA61,X3CZP3CK64YBHON1LE12,254900QBKK4WBSO3GE51BBG0000000000B665D6C49E0300061,Trade,,MAKE_Trade,TAKE_Trade,BBG0000000000B665D6C49E0300061,EZT13YWRFVZ3,,JFTXFP,FORW,CURR,,,2024-06-03T08:52:44Z,ECNF,UKWN,,,,ISDA,1992.0,False,,,,BTFE,2024-06-03T08:02:59Z,2024-06-03,2024-06-10,,2024-06-10,PHYS,,,4000000.0,CAD,,,,,,,,2702231.64,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,959800LQ598A5RQASA61,X3CZP3CK64YBHON1LE12,254900QBKK4WBSO3GE51BBG0000000000B665D6C49E0300061,Allege,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X3CZP3CK64YBHON1LE12,959800LQ598A5RQASA61,X3CZP3CK64YBHON1LE12,254900QBKK4WBSO3GE51BBG0000000000B66436C53E1B4005D,Trade,,,,,,,JFTXFP,FORW,,,,,NCNF,UKWN,,,,,1992.0,,,,,,,2024-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X3CZP3CK64YBHON1LE12,959800LQ598A5RQASA61,X3CZP3CK64YBHON1LE12,254900QBKK4WBSO3GE51BBG0000000000B66436C53E1B4005D,Allege,,,,,,,SFAXXP,SWAP,,,,2024-05-15T12:41:06Z,ECNF,FLSE,,,,,2016.0,,,,,,,2024-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X3CZP3CK64YBHON1LE12,959800LQ598A5RQASA61,X3CZP3CK64YBHON1LE12,549300ROEJDDAXM6LU05BBG0000000000B662B8E6DE034005B,Trade,,,,,,QZ8QJ6XXG7X5,JFTXFP,FORW,,,,,,UKWN,,,,,1992.0,,,,,,,2024-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X3CZP3CK64YBHON1LE12,959800LQ598A5RQASA61,X3CZP3CK64YBHON1LE12,549300ROEJDDAXM6LU05BBG0000000000B662B8E6DE034005B,Allege,,,,,EZ1SSJRP3X19,,SFCXXP,SWAP,,,,,,FLSE,,,,,2016.0,,,,,,,2024-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X3CZP3CK64YBHON1LE12,959800LQ598A5RQASA61,X3CZP3CK64YBHON1LE12,254900QBKK4WBSO3GE51BBG0000000000B666AC379E1B40023,Trade,,MAKE_Trade,TAKE_Trade,BBG0000000000B666AC379E1B40023,EZ220FHYGPN3,,JFTXFP,FORW,CURR,,,2024-06-14T08:24:20Z,ECNF,UKWN,N,,,ISDA,1992.0,False,False,,,BTFE,2024-06-14T07:22:25Z,2024-06-14,2024-09-11,,2024-09-11,PHYS,,,1076587.39,EUR,,,,,,,,1158000.0,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN
